CourseSectionOrigID,Bb_UserPK,Points_Possible,Points_Earned,Gender
AnPhA-S116-02,86314,10,4.83,F
AnPhA-S116-02,86314,5,5,M
AnPhA-S116-02,86314,60,55.05,M
AnPhA-S116-02,86314,10,8,F
AnPhA-S116-02,86314,20,20,F
AnPhA-S116-02,86314,10,NA,M
AnPhA-S116-02,86314,30,25.95,M
AnPhA-S116-02,86314,20,20,M
AnPhA-S116-02,86314,10,10,F
AnPhA-S116-02,86314,30,28,F
AnPhA-S116-02,86314,465,431.515,F
AnPhA-S116-02,86314,50,50,F
AnPhA-S116-02,86707,10,9,F
AnPhA-S116-02,86707,237,199.6,F
AnPhA-S116-02,86707,5,5,F
AnPhA-S116-02,86707,597,169.08,M
AnPhA-S116-02,86707,10,NA,F
AnPhA-S116-02,86707,50,NA,M
AnPhA-S116-02,86707,438,367,F
AnPhA-S116-02,86707,10,NA,M
AnPhA-S116-02,86707,15,15,M
AnPhA-S116-02,86707,10,10,F
AnPhA-S116-02,86707,15,15,M
AnPhA-S116-02,86707,5,NA,F
AnPhA-S116-02,86707,30,28,F
AnPhA-S116-02,86707,145,118,F
AnPhA-S116-02,86707,20,16,F
AnPhA-S116-02,86707,15,11,F
AnPhA-S116-02,86707,30,28.88,F
AnPhA-S116-02,86707,5,5,F
AnPhA-S116-02,86707,5,5,F
AnPhA-S116-02,86707,30,16.35,M
AnPhA-S116-02,86707,465,421.29,M
AnPhA-S116-02,86707,10,9.25,F
AnPhA-S116-02,86707,10,9,F
AnPhA-S116-02,86707,55,55,M
AnPhA-S116-02,86707,5,5,M
AnPhA-S116-02,86707,5,5,M
AnPhA-S116-02,86707,10,9,M
AnPhA-S116-02,86707,145,135,F
AnPhA-S116-02,86707,5,3,M
AnPhA-S116-02,86707,10,10,M
AnPhA-S116-02,86707,30,24,M
AnPhA-S116-02,86707,10,10,F
AnPhA-S116-02,86707,10,8,F
AnPhA-S116-02,86707,5,3,F
AnPhA-S116-02,86707,15,14,F
AnPhA-S116-02,86707,5,5,F
AnPhA-S116-02,86707,10,NA,F
AnPhA-S116-02,86707,10,NA,M
AnPhA-S116-02,86707,5,10,F
AnPhA-S116-02,86707,5,2.5,F
AnPhA-S116-02,86707,30,28,M
AnPhA-S116-02,86707,10,10,F
AnPhA-S116-02,86707,522,357.98,F
AnPhA-S116-02,86707,5,5,F
AnPhA-S116-02,86707,140,129,F
AnPhA-S116-02,86707,10,5,F
AnPhA-S116-02,86707,5,5,F
AnPhA-S116-02,86707,20,20,M
AnPhA-S116-02,86707,10,NA,F
AnPhA-S116-02,86707,15,13,M
AnPhA-S116-02,86707,10,8,F
AnPhA-S116-02,86707,438,15,F
AnPhA-S116-02,86707,5,4,F
AnPhA-S116-02,90394,438,370.75,F
AnPhA-S116-02,90394,443,20,M
AnPhA-S116-02,90394,10,10,M
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,10,8,F
AnPhA-S116-02,90394,5,1,M
AnPhA-S116-02,90394,10,7,F
AnPhA-S116-02,90394,10,9,F
AnPhA-S116-02,90394,10,9.13,F
AnPhA-S116-02,90394,130,124,M
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,5,5,F
AnPhA-S116-02,90394,10,5,M
AnPhA-S116-02,90394,5,NA,F
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,5,5,F
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,10,8.65,F
AnPhA-S116-02,90394,353,288.94,F
AnPhA-S116-02,90394,10,9,M
AnPhA-S116-02,90394,24,16,F
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,140,134,F
AnPhA-S116-02,90394,10,10,M
AnPhA-S116-02,90394,10,9.25,M
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,12,11.64,M
AnPhA-S116-02,90394,20,16,M
AnPhA-S116-02,90394,322,290.11,F
AnPhA-S116-02,90394,625,533.355,F
AnPhA-S116-02,90394,15,15,F
AnPhA-S116-02,90394,5,3,F
AnPhA-S116-02,90394,5,5,F
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,24,12,F
AnPhA-S116-02,90394,10,NA,F
AnPhA-S116-02,90394,5,5,F
AnPhA-S116-02,90394,10,10,M
AnPhA-S116-02,90394,12,NA,F
AnPhA-S116-02,90394,10,10,F
AnPhA-S116-02,90394,5,4,F
AnPhA-S116-02,90394,5,5,F
AnPhA-S116-02,90394,10,0,M
AnPhA-S116-02,90394,10,7,F
AnPhA-S116-02,90394,30,23.25,F
AnPhA-S116-02,90394,5,5,F
AnPhA-S116-02,90394,438,412,F
AnPhA-S116-02,90394,5,4,M
AnPhA-S116-02,90394,5,4,F
AnPhA-S116-02,90394,5,4,F
AnPhA-S116-02,90394,10,1,F
AnPhA-S116-02,90394,280,271.75,F
AnPhA-S116-02,90395,30,27,M
AnPhA-S116-02,90395,30,8.25,F
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,10,10,M
AnPhA-S116-02,90395,30,15.22,M
AnPhA-S116-02,90395,10,9.25,F
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,5,5,F
AnPhA-S116-02,90395,5,5,F
AnPhA-S116-02,90395,10,5,F
AnPhA-S116-02,90395,5,3,M
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,10,10,M
AnPhA-S116-02,90395,465,444.63,F
AnPhA-S116-02,90395,5,NA,F
AnPhA-S116-02,90395,5,3.5,F
AnPhA-S116-02,90395,20,18,F
AnPhA-S116-02,90395,10,10,M
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,50,NA,F
AnPhA-S116-02,90395,10,8,M
AnPhA-S116-02,90395,10,8,M
AnPhA-S116-02,90395,10,8,M
AnPhA-S116-02,90395,5,5,F
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,10,7.22,M
AnPhA-S116-02,90395,20,16,F
AnPhA-S116-02,90395,353,252,F
AnPhA-S116-02,90395,10,10,M
AnPhA-S116-02,90395,10,9.5,M
AnPhA-S116-02,90395,24,NA,F
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,5,5,F
AnPhA-S116-02,90395,24,NA,F
AnPhA-S116-02,90395,5,5,F
AnPhA-S116-02,90395,75,60,M
AnPhA-S116-02,90395,10,8,F
AnPhA-S116-02,90395,10,10,M
AnPhA-S116-02,90395,28,22,F
AnPhA-S116-02,90395,10,9,F
AnPhA-S116-02,90395,5,5,F
AnPhA-S116-02,90395,140,113.5,F
AnPhA-S116-02,90395,5,5,F
AnPhA-S116-02,90395,30,25.5,F
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,10,8,F
AnPhA-S116-02,90395,5,NA,F
AnPhA-S116-02,90395,28,26,M
AnPhA-S116-02,90395,465,429.08,F
AnPhA-S116-02,90395,10,8,F
AnPhA-S116-02,90395,10,10,F
AnPhA-S116-02,90395,30,29,F
AnPhA-S116-02,90395,30,NA,F
AnPhA-S116-02,90396,5,5,M
AnPhA-S116-02,90396,10,NA,F
AnPhA-S116-02,90396,10,10,F
AnPhA-S116-02,90396,625,521.83667,F
AnPhA-S116-02,90396,12,12,M
AnPhA-S116-02,90396,10,10,F
AnPhA-S116-02,90396,50,47,M
AnPhA-S116-02,90396,0,0,F
AnPhA-S116-02,90396,10,NA,F
AnPhA-S116-02,90396,5,3,F
AnPhA-S116-02,90396,10,6,M
AnPhA-S116-02,90396,30,21.66667,F
AnPhA-S116-02,90396,5,NA,M
AnPhA-S116-02,90396,10,NA,F
AnPhA-S116-02,90396,10,10,F
AnPhA-S116-02,90396,10,NA,M
AnPhA-S116-02,90396,24,NA,F
AnPhA-S116-02,90396,10,8,F
AnPhA-S116-02,90396,930,733.46,F
AnPhA-S116-02,90396,5,5,F
AnPhA-S116-02,90396,15,6,M
AnPhA-S116-02,90396,10,7,M
AnPhA-S116-02,90396,20,16,F
AnPhA-S116-02,90396,30,30,F
AnPhA-S116-02,90396,10,10,M
AnPhA-S116-02,90396,10,10,M
AnPhA-S116-02,90396,10,3,F
AnPhA-S116-02,90396,30,NA,F
AnPhA-S116-02,90396,625,531.99333,F
AnPhA-S116-02,90396,10,10,F
AnPhA-S116-02,90396,10,10,M
AnPhA-S116-02,90396,5,5,M
AnPhA-S116-02,90396,5,3,M
AnPhA-S116-02,90396,5,5,F
AnPhA-S116-02,90396,5,5,F
AnPhA-S116-02,90396,20,16,M
AnPhA-S116-02,90396,15,15,F
AnPhA-S116-02,90396,5,5,F
AnPhA-S116-02,90396,10,7.5,F
AnPhA-S116-02,90396,24,18,F
AnPhA-S116-02,90396,145,82.5,F
AnPhA-S116-02,90396,10,7.6,F
AnPhA-S116-02,90396,5,5,M
AnPhA-S116-02,90396,10,10,F
AnPhA-S116-02,90396,10,10,M
AnPhA-S116-02,90396,10,8.88,F
AnPhA-S116-02,90396,10,NA,F
AnPhA-S116-02,90396,10,8,F
AnPhA-S116-02,90396,10,8,M
AnPhA-S116-02,90396,37,37,F
AnPhA-S116-02,90396,5,5,M
AnPhA-S116-02,90396,10,10,F
AnPhA-S116-02,90396,15,15,F
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,345,335.88,F
AnPhA-S116-02,90397,5,2,F
AnPhA-S116-02,90397,5,4,F
AnPhA-S116-02,90397,10,8.63,M
AnPhA-S116-02,90397,5,NA,F
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,625,496.21333,F
AnPhA-S116-02,90397,5,5,M
AnPhA-S116-02,90397,50,50,F
AnPhA-S116-02,90397,5,3,F
AnPhA-S116-02,90397,20,17,F
AnPhA-S116-02,90397,10,7,M
AnPhA-S116-02,90397,597,419.2,F
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,5,NA,F
AnPhA-S116-02,90397,15,15,F
AnPhA-S116-02,90397,5,2,F
AnPhA-S116-02,90397,625,542.79667,F
AnPhA-S116-02,90397,10,10,F
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,10,8,M
AnPhA-S116-02,90397,249,153,M
AnPhA-S116-02,90397,10,7.75,F
AnPhA-S116-02,90397,20,16,F
AnPhA-S116-02,90397,15,14,M
AnPhA-S116-02,90397,10,10,F
AnPhA-S116-02,90397,5,NA,F
AnPhA-S116-02,90397,15,13,F
AnPhA-S116-02,90397,10,10,M
AnPhA-S116-02,90397,30,30,M
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,50,50,F
AnPhA-S116-02,90397,75,70,F
AnPhA-S116-02,90397,5,NA,F
AnPhA-S116-02,90397,443,407,F
AnPhA-S116-02,90397,10,7,F
AnPhA-S116-02,90397,24,20,M
AnPhA-S116-02,90397,10,10,F
AnPhA-S116-02,90397,10,10,M
AnPhA-S116-02,90397,10,8,F
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,10,NA,M
AnPhA-S116-02,90397,10,1,F
AnPhA-S116-02,90397,10,8,F
AnPhA-S116-02,90397,24,22,F
AnPhA-S116-02,90397,30,26.63,M
AnPhA-S116-02,90397,5,2,F
AnPhA-S116-02,90397,30,26,F
AnPhA-S116-02,90397,5,5,F
AnPhA-S116-02,90397,10,10,F
AnPhA-S116-02,90397,55,NA,F
AnPhA-S116-02,90398,10,8.75,F
AnPhA-S116-02,90398,5,NA,F
AnPhA-S116-02,90398,625,526.35,M
AnPhA-S116-02,90398,105,105,F
AnPhA-S116-02,90398,10,9.25,F
AnPhA-S116-02,90398,597,332.98,F
AnPhA-S116-02,90398,15,12,M
AnPhA-S116-02,90398,30,23,F
AnPhA-S116-02,90398,20,16,F
AnPhA-S116-02,90398,10,10,M
AnPhA-S116-02,90398,10,10,F
AnPhA-S116-02,90398,5,NA,F
AnPhA-S116-02,90398,10,8.5,M
AnPhA-S116-02,90398,280,259.5,M
AnPhA-S116-02,90398,10,10,F
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,10,10,F
AnPhA-S116-02,90398,10,8,F
AnPhA-S116-02,90398,20,17.5,F
AnPhA-S116-02,90398,30,27,M
AnPhA-S116-02,90398,30,30,F
AnPhA-S116-02,90398,353,316.5,F
AnPhA-S116-02,90398,10,8,M
AnPhA-S116-02,90398,10,10,F
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,353,231,F
AnPhA-S116-02,90398,5,5,M
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,30,NA,M
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,10,9,F
AnPhA-S116-02,90398,105,98.75,F
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,5,3,M
AnPhA-S116-02,90398,10,7.08,F
AnPhA-S116-02,90398,5,NA,F
AnPhA-S116-02,90398,10,NA,F
AnPhA-S116-02,90398,10,10,F
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,10,10,M
AnPhA-S116-02,90398,10,7,F
AnPhA-S116-02,90398,438,279.67,F
AnPhA-S116-02,90398,130,109.25,M
AnPhA-S116-02,90398,5,NA,F
AnPhA-S116-02,90398,237,164.43,F
AnPhA-S116-02,90398,40,40,M
AnPhA-S116-02,90398,25,21.5,F
AnPhA-S116-02,90398,10,10,F
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90398,10,9,F
AnPhA-S116-02,90398,50,50,M
AnPhA-S116-02,90398,5,5,F
AnPhA-S116-02,90399,10,8,M
AnPhA-S116-02,90399,10,8.75,F
AnPhA-S116-02,90399,5,5,M
AnPhA-S116-02,90399,15,14,M
AnPhA-S116-02,90399,10,NA,M
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,522,195.22,M
AnPhA-S116-02,90399,5,0,F
AnPhA-S116-02,90399,37,35,M
AnPhA-S116-02,90399,345,208.08,M
AnPhA-S116-02,90399,30,NA,F
AnPhA-S116-02,90399,10,10,F
AnPhA-S116-02,90399,5,5,M
AnPhA-S116-02,90399,10,10,M
AnPhA-S116-02,90399,10,6,M
AnPhA-S116-02,90399,10,0,M
AnPhA-S116-02,90399,10,0,F
AnPhA-S116-02,90399,720,678.5,M
AnPhA-S116-02,90399,12,12,F
AnPhA-S116-02,90399,0,0,M
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,10,9,F
AnPhA-S116-02,90399,10,7.37,F
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,10,10,F
AnPhA-S116-02,90399,10,8,M
AnPhA-S116-02,90399,10,NA,F
AnPhA-S116-02,90399,5,4,M
AnPhA-S116-02,90399,10,9.1,F
AnPhA-S116-02,90399,5,4.25,F
AnPhA-S116-02,90399,10,NA,M
AnPhA-S116-02,90399,10,7,M
AnPhA-S116-02,90399,50,NA,M
AnPhA-S116-02,90399,10,8,F
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,10,10,F
AnPhA-S116-02,90399,10,7,M
AnPhA-S116-02,90399,438,370.75,M
AnPhA-S116-02,90399,10,7.75,F
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,50,47,M
AnPhA-S116-02,90399,10,10,F
AnPhA-S116-02,90399,10,7,F
AnPhA-S116-02,90399,5,5,M
AnPhA-S116-02,90399,10,4.7,F
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,465,444.63,F
AnPhA-S116-02,90399,10,9.5,F
AnPhA-S116-02,90399,30,28,F
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90399,244,213.75,F
AnPhA-S116-02,90399,5,5,F
AnPhA-S116-02,90956,10,7,M
AnPhA-S116-02,90956,10,5,F
AnPhA-S116-02,90956,130,124,M
AnPhA-S116-02,90956,30,18,F
AnPhA-S116-02,90956,5,5,M
AnPhA-S116-02,90956,10,7,F
AnPhA-S116-02,90956,5,4,F
AnPhA-S116-02,90956,10,9,F
AnPhA-S116-02,90956,10,10,F
AnPhA-S116-02,90956,10,9,M
AnPhA-S116-02,90956,438,289,M
AnPhA-S116-02,90956,5,5,F
AnPhA-S116-02,90956,15,13,M
AnPhA-S116-02,90956,30,NA,M
AnPhA-S116-02,90956,5,NA,F
AnPhA-S116-02,90956,353,315.4,M
AnPhA-S116-02,90956,15,15,M
AnPhA-S116-02,90956,930,340.14,M
AnPhA-S116-02,90956,10,NA,M
AnPhA-S116-02,90956,5,5,F
AnPhA-S116-02,90956,10,10,F
AnPhA-S116-02,90956,5,4,M
AnPhA-S116-02,90956,5,5,F
AnPhA-S116-02,90956,5,4,F
AnPhA-S116-02,90956,244,157.81,M
AnPhA-S116-02,90956,10,10,F
AnPhA-S116-02,90956,37,37,M
AnPhA-S116-02,90956,15,9,F
AnPhA-S116-02,90956,5,5,F
AnPhA-S116-02,90956,457,364.5,M
AnPhA-S116-02,90956,20,16,F
AnPhA-S116-02,90956,30,30,M
AnPhA-S116-02,90956,30,16.35,F
AnPhA-S116-02,90956,10,9.5,M
AnPhA-S116-02,90956,345,319.88,F
AnPhA-S116-02,90956,597,560.18,F
AnPhA-S116-02,90956,322,283.03,F
AnPhA-S116-02,90956,10,6.5,F
AnPhA-S116-02,90956,10,9,M
AnPhA-S116-02,90956,5,5,F
AnPhA-S116-02,90956,10,10,M
AnPhA-S116-02,90956,625,472.76,F
AnPhA-S116-02,90956,5,5,F
AnPhA-S116-02,90956,358,342,F
AnPhA-S116-02,90956,10,10,M
AnPhA-S116-02,90956,5,5,M
AnPhA-S116-02,90956,5,3,M
AnPhA-S116-02,90956,37,37,F
AnPhA-S116-02,90956,20,20,F
AnPhA-S116-02,90956,10,8,M
AnPhA-S116-02,90956,10,10,M
AnPhA-S116-02,90956,10,8,F
AnPhA-S116-02,90956,5,5,F
AnPhA-S116-02,90971,5,4,F
AnPhA-S116-02,90971,37,NA,M
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,443,398,F
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,10,9,M
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,10,9.5,F
AnPhA-S116-02,90971,24,18,F
AnPhA-S116-02,90971,5,5,F
AnPhA-S116-02,90971,37,37,M
AnPhA-S116-02,90971,5,NA,F
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,5,5,F
AnPhA-S116-02,90971,NA,NA,M
AnPhA-S116-02,90971,244,NA,F
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,10,9,F
AnPhA-S116-02,90971,10,NA,M
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,28,22,F
AnPhA-S116-02,90971,5,5,F
AnPhA-S116-02,90971,10,10,M
AnPhA-S116-02,90971,5,5,F
AnPhA-S116-02,90971,10,NA,F
AnPhA-S116-02,90971,570,549.15,M
AnPhA-S116-02,90971,125,50,F
AnPhA-S116-02,90971,10,9,F
AnPhA-S116-02,90971,12,8.4,F
AnPhA-S116-02,90971,10,NA,M
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,15,14,F
AnPhA-S116-02,90971,10,10,F
AnPhA-S116-02,90971,10,10,M
AnPhA-S116-02,90971,10,10,M
AnPhA-S116-02,90971,10,9,F
AnPhA-S116-02,90971,15,14,F
AnPhA-S116-02,90971,10,0,M
AnPhA-S116-02,90971,10,9,F
AnPhA-S116-02,90971,5,5,F
AnPhA-S116-02,90971,10,7,F
AnPhA-S116-02,90971,30,30,F
AnPhA-S116-02,90971,5,5,F
AnPhA-S116-02,90971,28,NA,F
AnPhA-S116-02,90971,20,16,F
AnPhA-S116-02,90971,5,5,F
AnPhA-S116-02,90971,10,5.75,F
AnPhA-S116-02,90971,10,10,M
AnPhA-S116-02,90971,5,3,M
AnPhA-S116-02,90971,15,NA,F
AnPhA-S116-02,90971,5,4,M
AnPhA-S116-02,90971,10,9,F
AnPhA-S116-02,90971,5,4,F
AnPhA-S116-02,90995,5,3,M
AnPhA-S116-02,90995,10,7,F
AnPhA-S116-02,90995,5,5,F
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,5,4,M
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,5,4,M
AnPhA-S116-02,90995,55,52,M
AnPhA-S116-02,90995,30,27,F
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,5,NA,F
AnPhA-S116-02,90995,10,8,F
AnPhA-S116-02,90995,10,10,M
AnPhA-S116-02,90995,12,10.5,F
AnPhA-S116-02,90995,5,NA,F
AnPhA-S116-02,90995,5,3,M
AnPhA-S116-02,90995,10,9.63,F
AnPhA-S116-02,90995,5,5,F
AnPhA-S116-02,90995,438,424,F
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,10,8.05,F
AnPhA-S116-02,90995,30,27,F
AnPhA-S116-02,90995,10,3,F
AnPhA-S116-02,90995,10,0.5,M
AnPhA-S116-02,90995,30,18,F
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,5,5,F
AnPhA-S116-02,90995,5,NA,F
AnPhA-S116-02,90995,100,79.8,F
AnPhA-S116-02,90995,15,13,F
AnPhA-S116-02,90995,625,159.955,F
AnPhA-S116-02,90995,145,141,M
AnPhA-S116-02,90995,249,235,F
AnPhA-S116-02,90995,5,5,F
AnPhA-S116-02,90995,10,NA,M
AnPhA-S116-02,90995,5,NA,M
AnPhA-S116-02,90995,5,5,M
AnPhA-S116-02,90995,5,4.5,F
AnPhA-S116-02,90995,5,4,F
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,5,NA,F
AnPhA-S116-02,90995,10,NA,M
AnPhA-S116-02,90995,10,7,M
AnPhA-S116-02,90995,10,10,M
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,30,26.25,M
AnPhA-S116-02,90995,10,10,M
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,10,10,F
AnPhA-S116-02,90995,5,5,M
AnPhA-S116-02,90995,570,403.25,M
AnPhA-S116-02,90995,597,499,F
AnPhA-S116-02,91065,10,10,M
AnPhA-S116-02,91065,249,207,F
AnPhA-S116-02,91065,438,66,F
AnPhA-S116-02,91065,20,18,F
AnPhA-S116-02,91065,5,4,M
AnPhA-S116-02,91065,10,7,F
AnPhA-S116-02,91065,0,0,M
AnPhA-S116-02,91065,10,8,F
AnPhA-S116-02,91065,10,9,F
AnPhA-S116-02,91065,625,91.5,F
AnPhA-S116-02,91065,75,NA,F
AnPhA-S116-02,91065,10,10,F
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,5,NA,F
AnPhA-S116-02,91065,5,4,F
AnPhA-S116-02,91065,10,7.33333,F
AnPhA-S116-02,91065,10,10,M
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,30,27,F
AnPhA-S116-02,91065,50,55.5,M
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,10,10,F
AnPhA-S116-02,91065,930,872.5,F
AnPhA-S116-02,91065,10,9,F
AnPhA-S116-02,91065,10,10,M
AnPhA-S116-02,91065,358,338,F
AnPhA-S116-02,91065,15,12,F
AnPhA-S116-02,91065,10,10,M
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,10,8.63,M
AnPhA-S116-02,91065,10,10,F
AnPhA-S116-02,91065,30,28.5,M
AnPhA-S116-02,91065,438,395.2,M
AnPhA-S116-02,91065,105,101.855,F
AnPhA-S116-02,91065,10,10,F
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,15,13.2,F
AnPhA-S116-02,91065,30,30,F
AnPhA-S116-02,91065,10,NA,M
AnPhA-S116-02,91065,10,10,F
AnPhA-S116-02,91065,10,8.5,M
AnPhA-S116-02,91065,24,14,F
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,10,10,M
AnPhA-S116-02,91065,465,421.29,F
AnPhA-S116-02,91065,10,NA,F
AnPhA-S116-02,91065,10,8,F
AnPhA-S116-02,91065,30,29,F
AnPhA-S116-02,91065,5,5,F
AnPhA-S116-02,91065,5,5,M
AnPhA-S116-02,91065,15,15,F
AnPhA-S116-02,91065,5,2,F
AnPhA-S116-02,91175,10,10,F
AnPhA-S116-02,91175,10,7,F
AnPhA-S116-02,91175,105,101.255,M
AnPhA-S116-02,91175,5,5,F
AnPhA-S116-02,91175,20,20,M
AnPhA-S116-02,91175,10,NA,M
AnPhA-S116-02,91175,30,26,F
AnPhA-S116-02,91175,597,560.18,F
AnPhA-S116-02,91175,10,10,F
AnPhA-S116-02,91175,10,10,F
AnPhA-S116-02,91175,30,19.5,F
AnPhA-S116-02,91175,10,9,F
AnPhA-S116-02,91175,10,10,M
AnPhA-S116-02,91175,5,4,M
AnPhA-S116-02,91175,10,10,M
AnPhA-S116-02,91175,443,405,F
AnPhA-S116-02,91175,10,9,F
AnPhA-S116-02,91175,30,30,M
AnPhA-S116-02,91175,140,87.85,M
AnPhA-S116-02,91175,5,NA,F
AnPhA-S116-02,91175,10,8,F
AnPhA-S116-02,91175,50,50,F
AnPhA-S116-02,91175,10,10,F
AnPhA-S116-02,91175,30,25,F
AnPhA-S116-02,91175,5,NA,M
AnPhA-S116-02,91175,930,686.51,M
AnPhA-S116-02,91175,10,10,F
AnPhA-S116-02,91175,5,NA,M
AnPhA-S116-02,91175,5,5,F
AnPhA-S116-02,91175,10,10,M
AnPhA-S116-02,91175,25,NA,F
AnPhA-S116-02,91175,10,9,F
AnPhA-S116-02,91175,20,20,F
AnPhA-S116-02,91175,345,263.42,M
AnPhA-S116-02,91175,10,10,M
AnPhA-S116-02,91175,5,4.5,M
AnPhA-S116-02,91175,20,20,M
AnPhA-S116-02,91175,465,369.00999,F
AnPhA-S116-02,91175,5,5,F
AnPhA-S116-02,91175,20,18,F
AnPhA-S116-02,91175,5,5,F
AnPhA-S116-02,91175,12,12,F
AnPhA-S116-02,91175,5,NA,F
AnPhA-S116-02,91175,15,15,M
AnPhA-S116-02,91175,5,4,F
AnPhA-S116-02,91175,10,10,F
AnPhA-S116-02,91175,5,5,F
AnPhA-S116-02,91175,24,20,M
AnPhA-S116-02,91175,5,5,F
AnPhA-S116-02,91175,244,200.52,F
AnPhA-S116-02,91175,12,NA,F
AnPhA-S116-02,91175,249,211,M
AnPhA-S116-02,91175,10,10,F
AnPhA-S116-02,91319,10,0,F
AnPhA-S116-02,91319,5,5,F
AnPhA-S116-02,91319,5,3,F
AnPhA-S116-02,91319,10,0,F
AnPhA-S116-02,91319,10,10,F
AnPhA-S116-02,91319,5,4,M
AnPhA-S116-02,91319,10,NA,F
AnPhA-S116-02,91319,37,NA,F
AnPhA-S116-02,91319,10,NA,M
AnPhA-S116-02,91319,10,10,M
AnPhA-S116-02,91319,220,195,M
AnPhA-S116-02,91319,5,5,F
AnPhA-S116-02,91319,30,17.63,F
AnPhA-S116-02,91319,10,7.73,F
AnPhA-S116-02,91319,10,10,M
AnPhA-S116-02,91319,10,10,M
AnPhA-S116-02,91319,30,6,F
AnPhA-S116-02,91319,60,60,M
AnPhA-S116-02,91319,345,307.63,F
AnPhA-S116-02,91319,15,13,F
AnPhA-S116-02,91319,15,15,M
AnPhA-S116-02,91319,25,25,F
AnPhA-S116-02,91319,5,5,F
AnPhA-S116-02,91319,10,10,M
AnPhA-S116-02,91319,5,5,M
AnPhA-S116-02,91319,30,27.38,F
AnPhA-S116-02,91319,10,10,F
AnPhA-S116-02,91319,10,8,M
AnPhA-S116-02,91319,10,10,F
AnPhA-S116-02,91319,10,8,M
AnPhA-S116-02,91319,15,12,F
AnPhA-S116-02,91319,10,9.38,F
AnPhA-S116-02,91319,5,5,F
